0 0	0	0	0	0	0	0
0 40	0	0	0	0	0	0
0 80	0	0	0	0	0	0
0 120	374.9	88.5082	226.163	0	0	0
0 160	33.983	33.8217	0	8.93857	26.5231	49.9276
0 200	0	24.5307	0	27.1036	0	0
0 240	0	0	0	0	0	0
0 280	0	0	0	0	0	0
0 320	0	0	0	0	0	0
0 360	0	0	0	0	0	0
0 400	0	0	0	0	0	0
0 440	0	0	0	0	0	0
0 480	0	0	0	0	0	0
0 520	0	0	0	0	0	0
0 560	0	0	0	0	0	0
0 600	0	0	0	0	0	0
0 640	0	0	0	0	0	0
0 680	0	0	0	0	0	0
0 720	0	0	0	0	0	0
0 760	0	0	0	0	0	0
40 0	0	0	0	0	0	0
40 40	0	0	0	0	0	0
40 80	0	0	0	0	0	0
40 120	246.539	82.2693	192.706	46.9714	64.0272	61.9293
40 160	95.5277	24.8239	124.394	27.2967	71.9647	101.156
40 200	32.4517	47.0606	52.0357	39.6511	43.1571	33.6808
40 240	27.9369	25.3226	32.3805	18.4399	22.222	31.0222
40 280	19.6196	13.5763	29.9971	13.1571	21.0139	21.6174
40 320	8.47802	6.75075	15.0515	4.73215	5.96146	11.5991
40 360	0	0	0	0	0	0
40 400	0	0	0	0	0	0
40 440	0	0	0	0	0	0
40 480	0	0	0	0	0	0
40 520	0	0	0	0	0	0
40 560	0	0	0	0	0	0
40 600	0	0	0	0	0	0
40 640	0	0	0	0	0	0
40 680	0	0	0	0	0	0
40 720	0	0	0	0	0	0
40 760	0	0	0	0	0	0
80 0	0	0	0	0	0	0
80 40	0	0	0	0	0	0
80 80	0	0	0	0	0	0
80 120	304.522	0	203.674	159.531	0	83.4179
80 160	115.29	86.7599	67.8076	25.0479	10.5543	79.1542
80 200	60.2029	34.8061	56.3551	57.1726	27.1761	33.2877
80 240	23.2411	18.1379	23.9851	20.7819	17.6737	17.3514
80 280	10.5965	9.74829	12.8575	9.92042	5.41605	8.05857
80 320	6.23023	6.88161	10.4331	5.32111	6.22409	11.8597
80 360	6.18151	6.493	14.2604	3.39159	3.98071	10.8054
80 400	3.71961	2.87378	10.8294	2.37907	2.99031	8.78298
80 440	0.63963	1.82073	7.50528	1.71466	1.62329	6.4505
80 480	1.07277	1.24415	5.59946	0.578311	0.907021	4.9556
80 520	0.274117	0.49746	2.00533	0.348547	0.229816	1.7063
80 560	0	0	0	0	0	0
80 600	0	0	0	0	0	0
80 640	0	0	0	0	0	0
80 680	0	0	0	0	0	0
80 720	0	0	0	0	0	0
80 760	0	0	0	0	0	0
120 0	0	0	0	0	0	0
120 40	0	0	0	0	0	0
120 80	473.084	0	0	0	0	0
120 120	24.9771	38.0007	51.1617	192.046	118.584	53.342
120 160	106.376	45.1567	106.319	52.8525	30.7187	20.5319
120 200	38.4016	48.7096	32.6718	21.4756	12.7341	24.6586
120 240	39.7	24.3558	22.567	44.6267	27.612	33.0089
120 280	20.6266	23.0161	26.4237	27.6629	13.8448	32.0589
120 320	17.079	13.3175	20.2191	12.6759	13.1124	17.5415
120 360	6.41757	6.63819	15.3004	7.25292	6.65248	16.364
120 400	4.37837	5.07754	14.959	3.76428	3.69249	10.2555
120 440	2.7774	2.91907	13.7728	1.90739	2.82562	9.64059
120 480	1.59206	2.54093	10.2264	1.51185	1.81806	8.40204
120 520	0.502241	1.21394	5.45656	0.603124	0.843682	4.6629
120 560	0.558677	0.702353	4.13236	0.466424	0.84629	3.61914
120 600	0.26279	0.318298	2.56815	0.271245	0.328167	2.63495
120 640	0.0184149	0.0713395	0.494417	0.0139914	0.0584056	0.388122
120 680	0.0231997	0.0459142	0.54694	0.0132176	0.0546306	0.439151
120 720	0	0	0	0	0	0
120 760	0	0	0	0	0	0
160 0	0	0	0	0	0	0
160 40	0	0	0	0	0	0
160 80	0	0	0	0	0	0
160 120	78.9341	47.1379	97.6251	78.1989	47.1379	99.4344
160 160	71.6091	80.9069	49.5041	80.5735	77.2626	13.7179
160 200	40.187	21.708	42.3294	31.8078	28.2366	26.8479
160 240	39.8908	18.3944	16.4601	31.5382	23.8423	23.3828
160 280	8.24816	5.78441	12.7875	8.52021	7.43393	5.3034
160 320	6.75457	10.1842	12.7135	6.78994	10.5372	12.2938
160 360	4.61175	4.21212	10.4563	3.54043	3.76096	7.78516
160 400	1.34813	1.61941	3.18162	1.07829	1.74613	2.3321
160 440	0.94372	1.399	4.45551	0.953915	1.15677	4.46931
160 480	0.756353	0.879217	3.61342	0.396872	0.680899	2.9627
160 520	0.296725	0.477148	2.82804	0.219199	0.457794	1.9667
160 560	0.220624	0.242884	1.91105	0.207322	0.220546	1.60687
160 600	0.200745	0.272678	1.88481	0.243351	0.194652	1.8506
160 640	0.137833	0.209504	1.59066	0.0744682	0.134575	1.43408
160 680	0.0388094	0.0790057	1.04515	0.0525465	0.0742633	0.836566
160 720	0.0116671	0.0347417	0.553454	0.0289956	0.0312659	0.479129
160 760	0.0151772	0.0156049	0.168001	0.0153254	0.0144329	0.153679
200 0	0	0	0	0	0	0
200 40	0	0	0	0	0	0
200 80	0	0	0	0	0	0
200 120	0	59.5727	44.8459	0	20.7475	0
200 160	22.4569	24.199	0	9.98058	0	12.4763
200 200	24.1377	13.8772	19.3176	15.7592	9.0703	6.38031
